,date_local,arithmetic_mean_gaseous,first_max_value_gaseous,first_max_hour_gaseous,aqi_gaseous,arithmetic_mean_particle,first_max_value_particle,first_max_hour_particle,aqi_particle,AQI,date_year
3866,2010-11-10,,,,,7.0,7.0,0.0,9.0,9.0,2010
3867,2010-11-13,,,,,2.1,2.1,0.0,9.0,9.0,2010
3868,2010-11-16,,,,,6.0,6.0,0.0,12.0,12.0,2010
3869,2010-11-19,,,,,4.7,4.7,0.0,20.0,20.0,2010
3870,2010-11-22,,,,,7.0,7.0,0.0,10.0,10.0,2010
3871,2010-11-25,,,,,1.1,1.1,0.0,5.0,5.0,2010
3872,2010-11-28,,,,,6.0,6.0,0.0,7.0,7.0,2010
3873,2010-12-01,,,,,1.8,1.8,0.0,8.0,8.0,2010
3874,2010-12-04,,,,,10.0,10.0,0.0,15.0,15.0,2010
3875,2010-12-07,,,,,1.8,1.8,0.0,8.0,8.0,2010
3876,2010-12-10,,,,,3.4,3.4,0.0,14.0,14.0,2010
3877,2010-12-11,,,,,4.0,4.0,0.0,6.0,6.0,2010
3878,2010-12-13,,,,,1.1,1.1,0.0,5.0,5.0,2010
3879,2010-12-16,,,,,5.0,5.0,0.0,15.0,15.0,2010
3880,2010-12-19,,,,,1.6,1.6,0.0,7.0,7.0,2010
3881,2010-12-22,,,,,4.0,4.0,0.0,10.0,10.0,2010
3882,2010-12-25,,,,,1.7,1.7,0.0,7.0,7.0,2010
3883,2010-12-28,,,,,3.0,3.0,0.0,13.0,13.0,2010
3884,2010-12-31,,,,,0.8,0.8,0.0,3.0,3.0,2010
3885,2011-01-03,,,,,7.0,7.0,0.0,9.0,9.0,2011
3886,2011-01-06,,,,,1.6,1.6,0.0,7.0,7.0,2011
3887,2011-01-09,,,,,15.0,15.0,0.0,14.0,14.0,2011
3888,2011-01-12,,,,,1.6,1.6,0.0,7.0,7.0,2011
3889,2011-01-15,,,,,5.0,5.0,0.0,7.0,7.0,2011
3890,2011-01-18,,,,,1.8,1.8,0.0,8.0,8.0,2011
3891,2011-01-21,,,,,5.0,5.0,0.0,5.0,5.0,2011
3892,2011-01-24,,,,,0.9,0.9,0.0,4.0,4.0,2011
3893,2011-01-27,,,,,8.0,8.0,0.0,9.0,9.0,2011
3894,2011-01-30,,,,,2.3,2.3,0.0,10.0,10.0,2011
3895,2011-02-02,,,,,6.0,6.0,0.0,8.0,8.0,2011
3896,2011-02-05,,,,,2.3,2.3,0.0,10.0,10.0,2011
3897,2011-02-08,,,,,12.0,12.0,0.0,12.0,12.0,2011
3898,2011-02-11,,,,,1.0,1.0,0.0,4.0,4.0,2011
3899,2011-02-14,,,,,1.8,1.8,0.0,8.0,8.0,2011
3900,2011-02-17,,,,,3.1,3.1,0.0,13.0,13.0,2011
3901,2011-02-20,,,,,3.0,3.0,0.0,4.0,4.0,2011
3902,2011-02-23,,,,,1.6,1.6,0.0,7.0,7.0,2011
3903,2011-02-26,,,,,10.0,10.0,0.0,15.0,15.0,2011
3904,2011-03-01,,,,,2.0,2.0,0.0,8.0,8.0,2011
3905,2011-03-04,,,,,11.0,11.0,0.0,16.0,16.0,2011
3906,2011-03-07,,,,,3.6,3.6,0.0,15.0,15.0,2011
3907,2011-03-10,,,,,3.3,3.3,0.0,14.0,14.0,2011
3908,2011-03-13,,,,,2.8,2.8,0.0,12.0,12.0,2011
3909,2011-03-16,,,,,12.0,12.0,0.0,14.0,14.0,2011
3910,2011-03-19,,,,,12.0,12.0,0.0,50.0,50.0,2011
3911,2011-03-22,,,,,5.0,5.0,0.0,6.0,6.0,2011
3912,2011-03-25,,,,,10.1,10.1,0.0,42.0,42.0,2011
3913,2011-03-28,,,,,3.6,3.6,0.0,15.0,15.0,2011
3914,2011-03-31,0.014,0.014,22.0,13.0,1.1,1.1,0.0,5.0,13.0,2011
3915,2011-04-01,0.037471,0.052,17.0,44.0,,,,,44.0,2011
3916,2011-04-02,0.045875,0.056,11.0,47.0,,,,,47.0,2011
3917,2011-04-03,0.045471,0.051,18.0,44.0,8.0,8.0,0.0,13.0,44.0,2011
3918,2011-04-04,0.05,0.066,14.0,64.0,,,,,64.0,2011
3919,2011-04-05,0.048333,0.065,16.0,71.0,,,,,71.0,2011
3920,2011-04-06,0.044067,0.054,14.0,47.0,2.7,2.7,0.0,11.0,47.0,2011
3921,2011-04-07,0.055059,0.062,16.0,67.0,,,,,67.0,2011
3922,2011-04-08,0.047417,0.055,23.0,48.0,,,,,48.0,2011
3923,2011-04-09,0.049292,0.054,12.0,48.0,2.0,2.0,0.0,7.0,48.0,2011
3924,2011-04-10,0.036792,0.054,16.0,47.0,,,,,47.0,2011
3925,2011-04-11,0.037647,0.058,15.0,49.0,,,,,49.0,2011
3926,2011-04-12,0.045176,0.062,16.0,64.0,1.9,1.9,0.0,8.0,64.0,2011
3927,2011-04-13,0.058176,0.064,12.0,77.0,,,,,77.0,2011
3928,2011-04-14,0.049583,0.059,13.0,58.0,,,,,58.0,2011
3929,2011-04-15,0.042235,0.06,12.0,61.0,25.0,25.0,0.0,52.0,61.0,2011
3930,2011-04-16,0.027917,0.052,9.0,36.0,,,,,36.0,2011
3931,2011-04-17,0.043412,0.05,18.0,44.0,,,,,44.0,2011
3932,2011-04-18,0.040529,0.045,13.0,40.0,5.4,5.4,0.0,23.0,40.0,2011
3933,2011-04-19,0.048882,0.061,18.0,58.0,,,,,58.0,2011
3934,2011-04-20,0.048,0.063,11.0,64.0,,,,,64.0,2011
3935,2011-04-21,0.051353,0.058,9.0,51.0,9.0,9.0,0.0,17.0,51.0,2011
3936,2011-04-22,0.052118,0.065,17.0,74.0,,,,,74.0,2011
3937,2011-04-23,0.048833,0.06,7.0,54.0,,,,,54.0,2011
3938,2011-04-24,0.049647,0.059,18.0,50.0,5.8,5.8,0.0,24.0,50.0,2011
3939,2011-04-25,0.055118,0.06,18.0,61.0,,,,,61.0,2011
3940,2011-04-26,0.058708,0.069,9.0,87.0,,,,,87.0,2011
3941,2011-04-27,0.042583,0.056,11.0,48.0,9.0,9.0,0.0,13.0,48.0,2011
3942,2011-04-28,0.049118,0.06,17.0,58.0,,,,,58.0,2011
3943,2011-04-29,0.055941,0.064,16.0,74.0,,,,,74.0,2011
3944,2011-04-30,0.058417,0.077,14.0,108.0,2.8,2.8,0.0,12.0,108.0,2011
3945,2011-05-01,0.044833,0.056,14.0,50.0,,,,,50.0,2011
3946,2011-05-02,0.042941,0.057,15.0,51.0,,,,,51.0,2011
3947,2011-05-03,0.047529,0.06,17.0,58.0,10.0,10.0,0.0,16.0,58.0,2011
3948,2011-05-04,0.043471,0.062,12.0,61.0,,,,,61.0,2011
3949,2011-05-05,0.048176,0.065,15.0,67.0,,,,,67.0,2011
3950,2011-05-06,0.058353,0.073,18.0,97.0,5.1,5.1,0.0,21.0,97.0,2011
3951,2011-05-07,0.058471,0.069,14.0,90.0,,,,,90.0,2011
3952,2011-05-08,0.045417,0.055,11.0,48.0,,,,,48.0,2011
3953,2011-05-09,0.052,0.06,19.0,54.0,11.0,11.0,0.0,19.0,54.0,2011
3954,2011-05-10,0.045083,0.064,15.0,58.0,,,,,58.0,2011
3955,2011-05-11,0.035941,0.049,8.0,44.0,,,,,44.0,2011
3956,2011-05-12,0.034882,0.051,18.0,42.0,1.9,1.9,0.0,8.0,42.0,2011
3957,2011-05-13,0.043588,0.058,18.0,45.0,,,,,45.0,2011
3958,2011-05-14,0.050353,0.06,8.0,54.0,,,,,54.0,2011
3959,2011-05-15,0.041375,0.05,18.0,44.0,14.0,14.0,0.0,19.0,44.0,2011
3960,2011-05-16,0.055529,0.067,22.0,74.0,,,,,74.0,2011
3961,2011-05-17,0.049652,0.063,7.0,49.0,,,,,49.0,2011
3962,2011-05-18,0.046667,0.058,21.0,46.0,3.2,3.2,0.0,13.0,46.0,2011
3963,2011-05-19,0.050118,0.057,11.0,54.0,,,,,54.0,2011
3964,2011-05-20,0.047083,0.057,18.0,50.0,,,,,50.0,2011
3965,2011-05-21,0.050412,0.057,9.0,54.0,7.0,7.0,0.0,15.0,54.0,2011
3966,2011-05-22,0.051176,0.065,13.0,74.0,,,,,74.0,2011
3967,2011-05-23,0.063176,0.069,20.0,90.0,,,,,90.0,2011
3968,2011-05-24,0.063833,0.075,17.0,105.0,7.6,7.6,0.0,32.0,105.0,2011
3969,2011-05-25,0.058412,0.07,9.0,84.0,,,,,84.0,2011
3970,2011-05-26,0.056059,0.063,10.0,64.0,,,,,64.0,2011
3971,2011-05-27,0.046167,0.059,7.0,51.0,11.0,11.0,0.0,15.0,51.0,2011
3972,2011-05-28,0.044529,0.053,22.0,44.0,,,,,44.0,2011
3973,2011-05-29,0.054765,0.073,20.0,74.0,,,,,74.0,2011
3974,2011-05-30,0.048917,0.056,13.0,51.0,1.9,1.9,0.0,8.0,51.0,2011
3975,2011-05-31,0.054353,0.075,18.0,100.0,,,,,100.0,2011
3976,2011-06-01,0.057412,0.07,20.0,77.0,,,,,77.0,2011
3977,2011-06-02,0.053235,0.067,11.0,80.0,10.0,10.0,0.0,19.0,80.0,2011
3978,2011-06-03,0.052529,0.069,17.0,84.0,,,,,84.0,2011
3979,2011-06-04,0.044667,0.065,8.0,74.0,,,,,74.0,2011
3980,2011-06-05,0.035235,0.046,15.0,40.0,4.3,4.3,0.0,18.0,40.0,2011
3981,2011-06-06,0.043235,0.06,15.0,46.0,,,,,46.0,2011
3982,2011-06-07,0.048059,0.067,13.0,64.0,,,,,64.0,2011
3983,2011-06-08,0.056824,0.067,19.0,74.0,16.0,16.0,0.0,20.0,74.0,2011
3984,2011-06-09,0.064235,0.081,12.0,126.0,,,,,126.0,2011
3985,2011-06-10,0.059529,0.071,17.0,93.0,,,,,93.0,2011
3986,2011-06-11,0.051542,0.064,14.0,71.0,5.1,5.1,0.0,21.0,71.0,2011
3987,2011-06-12,0.041458,0.056,8.0,49.0,,,,,49.0,2011
3988,2011-06-13,0.054118,0.069,18.0,77.0,,,,,77.0,2011
3989,2011-06-14,0.049765,0.063,14.0,64.0,4.3,4.3,0.0,18.0,64.0,2011
3990,2011-06-15,0.051765,0.066,16.0,71.0,,,,,71.0,2011
3991,2011-06-16,0.055,0.065,16.0,67.0,,,,,67.0,2011
3992,2011-06-17,0.056824,0.072,13.0,84.0,5.6,5.6,0.0,23.0,84.0,2011
3993,2011-06-18,0.046042,0.059,11.0,48.0,,,,,48.0,2011
3994,2011-06-19,0.0605,0.074,10.0,100.0,,,,,100.0,2011
3995,2011-06-20,0.051625,0.072,12.0,80.0,7.0,7.0,0.0,10.0,80.0,2011
3996,2011-06-21,0.050706,0.063,18.0,64.0,,,,,64.0,2011
3997,2011-06-22,0.052176,0.062,9.0,67.0,,,,,67.0,2011
3998,2011-06-23,0.048792,0.066,11.0,71.0,5.5,5.5,0.0,23.0,71.0,2011
3999,2011-06-24,0.039556,0.049,9.0,44.0,,,,,44.0,2011
4000,2011-06-25,0.044,0.061,15.0,61.0,,,,,61.0,2011
4001,2011-06-26,0.045125,0.063,15.0,67.0,12.0,12.0,0.0,19.0,67.0,2011
4002,2011-06-27,0.044471,0.058,13.0,58.0,,,,,58.0,2011
4003,2011-06-28,0.045588,0.054,18.0,48.0,,,,,48.0,2011
4004,2011-06-29,0.039882,0.046,15.0,40.0,8.9,8.9,0.0,37.0,40.0,2011
4005,2011-06-30,0.051294,0.068,19.0,67.0,,,,,67.0,2011
4006,2011-07-01,0.043583,0.059,18.0,50.0,,,,,50.0,2011
4007,2011-07-02,0.044471,0.057,16.0,50.0,20.0,20.0,0.0,23.0,50.0,2011
4008,2011-07-03,0.037042,0.049,9.0,41.0,,,,,41.0,2011
4009,2011-07-04,0.052118,0.062,16.0,64.0,,,,,64.0,2011
4010,2011-07-05,0.043941,0.055,11.0,44.0,32.4,32.4,0.0,94.0,94.0,2011
4011,2011-07-06,0.046294,0.064,18.0,51.0,,,,,51.0,2011
4012,2011-07-07,0.044824,0.058,18.0,47.0,,,,,47.0,2011
4013,2011-07-08,0.041958,0.063,14.0,58.0,20.0,20.0,0.0,30.0,58.0,2011
4014,2011-07-09,0.044706,0.062,9.0,50.0,,,,,50.0,2011
4015,2011-07-10,0.039208,0.052,11.0,44.0,,,,,44.0,2011
4016,2011-07-11,0.030706,0.044,18.0,36.0,4.0,4.0,0.0,17.0,36.0,2011
4017,2011-07-12,0.038824,0.051,16.0,44.0,,,,,44.0,2011
4018,2011-07-13,0.035824,0.051,13.0,43.0,,,,,43.0,2011
4019,2011-07-14,0.041588,0.059,16.0,45.0,10.0,10.0,0.0,15.0,45.0,2011
4020,2011-07-15,0.049059,0.066,18.0,74.0,,,,,74.0,2011
4021,2011-07-16,0.040882,0.052,9.0,46.0,,,,,46.0,2011
4022,2011-07-17,0.047529,0.057,15.0,49.0,3.6,3.6,0.0,15.0,49.0,2011
4023,2011-07-18,0.045167,0.06,13.0,54.0,,,,,54.0,2011
4024,2011-07-19,0.038941,0.054,12.0,46.0,,,,,46.0,2011
4025,2011-07-20,0.043118,0.052,18.0,45.0,19.0,19.0,0.0,32.0,45.0,2011
4026,2011-07-21,0.046235,0.057,12.0,50.0,,,,,50.0,2011
4027,2011-07-22,0.045588,0.058,8.0,51.0,,,,,51.0,2011
4028,2011-07-23,0.036235,0.04,17.0,35.0,5.3,5.3,0.0,22.0,35.0,2011
4029,2011-07-24,0.035583,0.043,11.0,39.0,,,,,39.0,2011
4030,2011-07-25,0.03525,0.042,11.0,34.0,,,,,34.0,2011
4031,2011-07-26,0.028045,0.036,11.0,29.0,12.0,12.0,0.0,21.0,29.0,2011
4032,2011-07-27,0.025059,0.033,14.0,29.0,,,,,29.0,2011
4033,2011-07-28,0.018545,0.032,10.0,19.0,,,,,19.0,2011
4034,2011-07-29,,,,,3.4,3.4,0.0,14.0,14.0,2011
4035,2011-08-01,,,,,12.0,12.0,0.0,20.0,20.0,2011
4036,2011-08-04,,,,,4.0,4.0,0.0,17.0,17.0,2011
4037,2011-08-07,,,,,14.0,14.0,0.0,24.0,24.0,2011
4038,2011-08-10,,,,,3.7,3.7,0.0,15.0,15.0,2011
4039,2011-08-13,,,,,17.0,17.0,0.0,23.0,23.0,2011
4040,2011-08-16,,,,,4.2,4.2,0.0,18.0,18.0,2011
4041,2011-08-19,,,,,90.0,90.0,0.0,68.0,68.0,2011
4042,2011-08-22,,,,,4.6,4.6,0.0,19.0,19.0,2011
4043,2011-08-23,0.041714,0.051,17.0,40.0,,,,,40.0,2011
4044,2011-08-24,0.030458,0.052,9.0,39.0,,,,,39.0,2011
4045,2011-08-25,0.051235,0.065,16.0,71.0,9.0,9.0,0.0,17.0,71.0,2011
4046,2011-08-26,0.042208,0.059,9.0,44.0,,,,,44.0,2011
4047,2011-08-27,0.036,0.055,14.0,44.0,,,,,44.0,2011
4048,2011-08-28,0.040458,0.061,11.0,58.0,4.8,4.8,0.0,20.0,58.0,2011
4049,2011-08-29,0.042176,0.061,10.0,61.0,,,,,61.0,2011
4050,2011-08-30,0.044176,0.064,17.0,58.0,,,,,58.0,2011
4051,2011-08-31,0.036412,0.056,15.0,48.0,20.0,20.0,0.0,56.0,56.0,2011
4052,2011-09-01,0.036882,0.056,17.0,47.0,,,,,47.0,2011
4053,2011-09-02,0.038882,0.054,16.0,46.0,,,,,46.0,2011
4054,2011-09-03,0.039294,0.057,13.0,50.0,7.1,7.1,0.0,30.0,50.0,2011
4055,2011-09-04,0.046824,0.057,12.0,51.0,,,,,51.0,2011
4056,2011-09-05,0.04025,0.057,14.0,47.0,,,,,47.0,2011
4057,2011-09-06,0.03225,0.052,13.0,43.0,6.2,6.2,0.0,26.0,43.0,2011
4058,2011-09-07,0.033941,0.048,12.0,43.0,,,,,43.0,2011
4059,2011-09-08,0.041294,0.054,18.0,46.0,,,,,46.0,2011
4060,2011-09-09,0.042941,0.06,12.0,47.0,8.0,8.0,0.0,13.0,47.0,2011
4061,2011-09-10,0.045765,0.061,16.0,48.0,,,,,48.0,2011
4062,2011-09-11,0.040583,0.055,17.0,47.0,,,,,47.0,2011
4063,2011-09-12,0.037059,0.047,12.0,39.0,5.7,5.7,0.0,24.0,39.0,2011
4064,2011-09-13,0.028833,0.048,11.0,33.0,4.0,4.0,0.0,4.0,33.0,2011
4065,2011-09-14,0.038412,0.054,16.0,45.0,,,,,45.0,2011
4066,2011-09-15,0.039118,0.058,16.0,51.0,4.1,4.1,0.0,17.0,51.0,2011
4067,2011-09-16,0.027765,0.046,9.0,37.0,,,,,37.0,2011
4068,2011-09-17,0.039176,0.057,13.0,50.0,,,,,50.0,2011
4069,2011-09-18,0.038882,0.055,17.0,49.0,14.0,14.0,0.0,16.0,49.0,2011
4070,2011-09-19,0.041882,0.057,17.0,48.0,,,,,48.0,2011
4071,2011-09-20,0.038706,0.056,15.0,47.0,,,,,47.0,2011
4072,2011-09-21,0.032824,0.052,11.0,46.0,2.7,2.7,0.0,11.0,46.0,2011
4073,2011-09-22,0.033059,0.053,16.0,44.0,,,,,44.0,2011
4074,2011-09-23,0.036765,0.053,12.0,46.0,,,,,46.0,2011
4075,2011-09-24,0.029235,0.048,15.0,39.0,11.0,11.0,0.0,13.0,39.0,2011
4076,2011-09-25,0.024941,0.036,14.0,31.0,,,,,31.0,2011
4077,2011-09-26,0.027882,0.042,12.0,36.0,,,,,36.0,2011
4078,2011-09-27,0.031471,0.041,15.0,36.0,7.0,7.0,0.0,29.0,36.0,2011
4079,2011-09-28,0.032882,0.047,14.0,40.0,,,,,40.0,2011
4080,2011-09-29,0.033588,0.048,13.0,42.0,,,,,42.0,2011
4081,2011-09-30,0.041118,0.056,16.0,47.0,5.4,5.4,0.0,23.0,47.0,2011
4082,2011-10-01,0.029125,0.05,11.0,42.0,,,,,42.0,2011
4083,2011-10-02,0.030176,0.048,11.0,42.0,13.0,13.0,0.0,20.0,42.0,2011
4084,2011-10-03,0.020706,0.044,17.0,30.0,3.0,3.0,0.0,13.0,30.0,2011
4085,2011-10-04,0.021176,0.032,18.0,27.0,,,,,27.0,2011
4086,2011-10-05,0.043176,0.048,18.0,43.0,,,,,43.0,2011
4087,2011-10-06,0.037417,0.047,13.0,41.0,7.0,7.0,0.0,11.0,41.0,2011
4088,2011-10-07,0.025708,0.04,13.0,35.0,,,,,35.0,2011
4089,2011-10-08,0.021235,0.037,16.0,31.0,,,,,31.0,2011
4090,2011-10-09,0.024,0.039,15.0,33.0,0.7,0.7,0.0,3.0,33.0,2011
4091,2011-10-10,0.028471,0.048,15.0,40.0,,,,,40.0,2011
4092,2011-10-11,0.020125,0.038,10.0,31.0,,,,,31.0,2011
4093,2011-10-12,0.021529,0.043,13.0,34.0,12.0,12.0,0.0,14.0,34.0,2011
4094,2011-10-13,0.023353,0.045,14.0,35.0,,,,,35.0,2011
4095,2011-10-14,0.020294,0.043,16.0,31.0,,,,,31.0,2011
4096,2011-10-15,0.027412,0.05,16.0,43.0,2.7,2.7,0.0,11.0,43.0,2011
4097,2011-10-16,0.032,0.05,10.0,44.0,,,,,44.0,2011
4098,2011-10-17,0.019625,0.038,13.0,32.0,,,,,32.0,2011
4099,2011-10-18,0.020706,0.044,13.0,33.0,6.0,6.0,0.0,9.0,33.0,2011
4100,2011-10-19,0.030765,0.051,17.0,41.0,,,,,41.0,2011
4101,2011-10-20,0.034647,0.051,17.0,44.0,,,,,44.0,2011
4102,2011-10-21,0.022875,0.04,11.0,35.0,4.7,4.7,0.0,20.0,35.0,2011
4103,2011-10-22,0.024353,0.045,15.0,38.0,,,,,38.0,2011
4104,2011-10-23,0.029765,0.049,13.0,42.0,,,,,42.0,2011
4105,2011-10-24,0.024647,0.039,10.0,32.0,11.0,11.0,0.0,18.0,32.0,2011
4106,2011-10-25,0.028529,0.037,10.0,31.0,,,,,31.0,2011
4107,2011-10-26,0.026667,0.038,19.0,30.0,,,,,30.0,2011
4108,2011-10-27,0.024059,0.044,15.0,36.0,3.7,3.7,0.0,15.0,36.0,2011
4109,2011-10-28,0.022412,0.044,12.0,36.0,,,,,36.0,2011
4110,2011-10-29,0.025353,0.044,16.0,38.0,,,,,38.0,2011
4111,2011-10-30,0.022824,0.044,13.0,36.0,7.0,7.0,0.0,16.0,36.0,2011
4112,2011-10-31,0.020824,0.04,15.0,34.0,,,,,34.0,2011
4113,2011-11-01,0.006667,0.016,8.0,5.0,,,,,5.0,2011
4114,2011-11-02,,,,,1.8,1.8,0.0,8.0,8.0,2011
4115,2011-11-05,,,,,3.0,3.0,0.0,6.0,6.0,2011
4116,2011-11-08,,,,,2.0,2.0,0.0,8.0,8.0,2011
4117,2011-11-11,,,,,9.0,9.0,0.0,18.0,18.0,2011
4118,2011-11-14,,,,,1.9,1.9,0.0,8.0,8.0,2011
4119,2011-11-17,,,,,9.0,9.0,0.0,15.0,15.0,2011
4120,2011-11-20,,,,,3.2,3.2,0.0,13.0,13.0,2011
4121,2011-11-23,,,,,20.0,20.0,0.0,19.0,19.0,2011
4122,2011-11-26,,,,,2.0,2.0,0.0,8.0,8.0,2011
4123,2011-11-29,,,,,7.0,7.0,0.0,11.0,11.0,2011
4124,2011-12-02,,,,,4.3,4.3,0.0,18.0,18.0,2011
4125,2011-12-05,,,,,5.0,5.0,0.0,13.0,13.0,2011
4126,2011-12-08,,,,,3.2,3.2,0.0,13.0,13.0,2011
4127,2011-12-11,,,,,8.0,8.0,0.0,16.0,16.0,2011
4128,2011-12-14,,,,,0.7,0.7,0.0,3.0,3.0,2011
4129,2011-12-17,,,,,7.0,7.0,0.0,14.0,14.0,2011
4130,2011-12-20,,,,,1.9,1.9,0.0,8.0,8.0,2011
4131,2011-12-23,,,,,4.0,4.0,0.0,6.0,6.0,2011
4132,2011-12-26,,,,,1.5,1.5,0.0,6.0,6.0,2011
4133,2011-12-29,,,,,4.0,4.0,0.0,9.0,9.0,2011
4134,2012-01-01,,,,,1.7,1.7,0.0,7.0,7.0,2012
4135,2012-01-04,,,,,10.0,10.0,0.0,12.0,12.0,2012
4136,2012-01-07,,,,,2.1,2.1,0.0,9.0,9.0,2012
4137,2012-01-10,,,,,1.7,1.7,0.0,7.0,7.0,2012
4138,2012-01-11,,,,,7.0,7.0,0.0,9.0,9.0,2012
4139,2012-01-13,,,,,1.2,1.2,0.0,5.0,5.0,2012
4140,2012-01-16,,,,,6.0,6.0,0.0,12.0,12.0,2012
4141,2012-01-19,,,,,2.2,2.2,0.0,9.0,9.0,2012
4142,2012-01-22,,,,,11.0,11.0,0.0,19.0,19.0,2012
4143,2012-01-25,,,,,0.9,0.9,0.0,4.0,4.0,2012
4144,2012-01-28,,,,,4.0,4.0,0.0,10.0,10.0,2012
4145,2012-01-31,,,,,3.1,3.1,0.0,13.0,13.0,2012
4146,2012-02-03,,,,,7.0,7.0,0.0,12.0,12.0,2012
4147,2012-02-06,,,,,4.4,4.4,0.0,18.0,18.0,2012
4148,2012-02-09,,,,,16.4,16.4,0.0,60.0,60.0,2012
4149,2012-02-15,,,,,9.0,9.0,0.0,9.0,9.0,2012
4150,2012-02-18,,,,,2.3,2.3,0.0,10.0,10.0,2012
4151,2012-02-21,,,,,7.0,7.0,0.0,11.0,11.0,2012
4152,2012-02-24,,,,,2.4,2.4,0.0,10.0,10.0,2012
4153,2012-02-27,,,,,28.0,28.0,0.0,26.0,26.0,2012
4154,2012-02-29,0.0435,0.044,23.0,41.0,,,,,41.0,2012
4155,2012-03-01,0.05,0.054,16.0,49.0,3.5,3.5,0.0,15.0,49.0,2012
4156,2012-03-02,0.043625,0.054,8.0,43.0,,,,,43.0,2012
4157,2012-03-03,0.026917,0.048,13.0,42.0,,,,,42.0,2012
4158,2012-03-04,0.027941,0.051,14.0,43.0,13.0,13.0,0.0,18.0,43.0,2012
4159,2012-03-05,0.024941,0.047,12.0,38.0,,,,,38.0,2012
4160,2012-03-06,0.049824,0.055,20.0,49.0,,,,,49.0,2012
4161,2012-03-07,0.044182,0.055,8.0,44.0,7.2,7.2,0.0,30.0,44.0,2012
4162,2012-03-08,0.03325,0.053,16.0,45.0,,,,,45.0,2012
4163,2012-03-09,0.031176,0.05,13.0,44.0,,,,,44.0,2012
4164,2012-03-10,0.050059,0.055,20.0,49.0,15.0,15.0,0.0,20.0,49.0,2012
4165,2012-03-11,0.049292,0.059,18.0,58.0,,,,,58.0,2012
4166,2012-03-12,0.039412,0.058,17.0,51.0,,,,,51.0,2012
4167,2012-03-13,0.038647,0.056,15.0,51.0,3.0,3.0,0.0,13.0,51.0,2012
4168,2012-03-14,0.038412,0.055,16.0,46.0,,,,,46.0,2012
4169,2012-03-15,0.034235,0.052,16.0,44.0,,,,,44.0,2012
4170,2012-03-16,0.042176,0.053,18.0,45.0,13.0,13.0,0.0,16.0,45.0,2012
4171,2012-03-17,0.043824,0.049,23.0,43.0,,,,,43.0,2012
4172,2012-03-18,0.047478,0.05,14.0,45.0,,,,,45.0,2012
4173,2012-03-19,0.043042,0.05,13.0,44.0,1.7,1.7,0.0,7.0,44.0,2012
4174,2012-03-20,0.027706,0.048,11.0,43.0,,,,,43.0,2012
4175,2012-03-21,0.024588,0.049,13.0,41.0,,,,,41.0,2012
4176,2012-03-22,0.036882,0.052,15.0,44.0,2.1,2.1,0.0,9.0,44.0,2012
4177,2012-03-23,0.038471,0.054,17.0,47.0,,,,,47.0,2012
4178,2012-03-24,0.036471,0.056,14.0,50.0,,,,,50.0,2012
4179,2012-03-25,0.043059,0.05,9.0,43.0,3.3,3.3,0.0,14.0,43.0,2012
4180,2012-03-26,0.042375,0.053,13.0,45.0,,,,,45.0,2012
4181,2012-03-27,0.040529,0.054,10.0,46.0,,,,,46.0,2012
4182,2012-03-28,0.044235,0.056,16.0,46.0,39.0,39.0,0.0,55.0,55.0,2012
4183,2012-03-29,0.044471,0.06,14.0,54.0,,,,,54.0,2012
4184,2012-03-30,0.043824,0.056,14.0,50.0,,,,,50.0,2012
4185,2012-03-31,0.048118,0.058,15.0,50.0,4.8,4.8,0.0,20.0,50.0,2012
4186,2012-04-01,0.053294,0.061,18.0,61.0,,,,,61.0,2012
4187,2012-04-02,0.049136,0.054,16.0,48.0,,,,,48.0,2012
4188,2012-04-03,0.044529,0.055,12.0,49.0,11.0,11.0,0.0,13.0,49.0,2012
4189,2012-04-04,0.049353,0.058,10.0,58.0,,,,,58.0,2012
4190,2012-04-05,0.059294,0.064,11.0,71.0,,,,,71.0,2012
4191,2012-04-06,0.059042,0.076,15.0,105.0,,,,,105.0,2012
4192,2012-04-07,0.048353,0.068,17.0,84.0,,,,,84.0,2012
4193,2012-04-08,0.043765,0.057,17.0,50.0,,,,,50.0,2012
4194,2012-04-09,0.041647,0.057,16.0,49.0,15.0,15.0,0.0,20.0,49.0,2012
4195,2012-04-10,0.038353,0.054,16.0,45.0,,,,,45.0,2012
4196,2012-04-11,0.044941,0.05,20.0,44.0,,,,,44.0,2012
4197,2012-04-12,0.056235,0.064,16.0,71.0,3.2,3.2,0.0,13.0,71.0,2012
4198,2012-04-13,0.062353,0.073,18.0,93.0,,,,,93.0,2012
4199,2012-04-14,0.051083,0.058,12.0,49.0,,,,,49.0,2012
4200,2012-04-15,0.04825,0.059,18.0,51.0,6.0,6.0,0.0,10.0,51.0,2012
4201,2012-04-16,0.040882,0.06,14.0,54.0,,,,,54.0,2012
4202,2012-04-17,0.045813,0.064,16.0,74.0,,,,,74.0,2012
4203,2012-04-18,0.049118,0.063,13.0,71.0,4.5,4.5,0.0,19.0,71.0,2012
4204,2012-04-19,0.04475,0.063,10.0,67.0,,,,,67.0,2012
4205,2012-04-20,0.040118,0.061,16.0,58.0,,,,,58.0,2012
4206,2012-04-21,0.044,0.06,15.0,61.0,9.0,9.0,0.0,15.0,61.0,2012
4207,2012-04-22,0.046412,0.063,17.0,61.0,,,,,61.0,2012
